microbe_id	MiMeDB_id	microbe	is_pathogenic	microbe_activity	compound	class
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Ammonia	Homogeneous other non-metal compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Indole	Indoles and derivatives
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Raffinose	Organooxygen compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Chenodeoxycholic acid	Steroids and steroid derivatives
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Deoxycholic acid	Steroids and steroid derivatives
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Lithocholic acid	Steroids and steroid derivatives
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	D-Ribose	Organooxygen compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Galactan	Organooxygen compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	N-Acetylneuraminic acid	Organooxygen compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	D-Psicose	Organooxygen compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Cellobiose	Organooxygen compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	L-Leucine	Carboxylic acids and derivatives
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	L-Valine	Carboxylic acids and derivatives
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Ethylene glycol	Organooxygen compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	(S)-Propane-1,2-diol	Organooxygen compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Propylene glycol	Organooxygen compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Ethanol	Organooxygen compounds
818	MMDBm0000054	Bacteroides thetaiotaomicron	True	Production (export)	Isobutyric acid	Carboxylic acids and derivatives
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		Biocytin	Carboxylic acids and derivatives
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		L-Allothreonine	Carboxylic acids and derivatives
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		Cer(d18:1/16:0)	Sphingolipids
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		PE(16:0/18:1(9Z))	Glycerophospholipids
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		Guanosine 2',3'-cyclic phosphate	Purine nucleotides
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		4-Hydroxybenzaldehyde	Organooxygen compounds
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		UDP-D-glucose	Pyrimidine nucleotides
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		N10-Formyl-THF	Pteridines and derivatives
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		(S)-Propane-1,2-diol	Organooxygen compounds
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		(S)-Propane-1,2-diol	Organooxygen compounds
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		Pyrroline hydroxycarboxylic acid	Carboxylic acids and derivatives
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		2',3'-Cyclic UMP	Pyrimidine nucleotides
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		Ciliatine	Organic phosphonic acids and derivatives
226186	MMDBm0000055	Bacteroides thetaiotaomicron VPI-5482	True		L-2-Amino-3-oxobutanoic acid	Carboxylic acids and derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		Adenosylcobalamin	Tetrapyrroles and derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		D-Cysteine	Carboxylic acids and derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		L-Cysteine	Carboxylic acids and derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		L-Methionine	Carboxylic acids and derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		2-Amino-2-deoxy-D-galactopyranose	Organooxygen compounds
821	MMDBm0000056	Bacteroides vulgatus	True		Glucosamine	Organooxygen compounds
821	MMDBm0000056	Bacteroides vulgatus	True		D-Glucuronic acid	Organooxygen compounds
821	MMDBm0000056	Bacteroides vulgatus	True		L-Fucose	Organooxygen compounds
821	MMDBm0000056	Bacteroides vulgatus	True		Pectin	Organooxygen compounds
821	MMDBm0000056	Bacteroides vulgatus	True		Ammonia	Homogeneous other non-metal compounds
821	MMDBm0000056	Bacteroides vulgatus	True		Tauro-b-muricholic acid	Steroids and steroid derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		3a,6b,7b-Trihydroxy-5b-cholanoic acid	Steroids and steroid derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		Taurochenodesoxycholic acid	Steroids and steroid derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		Taurocholic acid	Steroids and steroid derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		Taurodeoxycholic acid	Steroids and steroid derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		Chenodeoxycholic acid	Steroids and steroid derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		Cholic acid	Steroids and steroid derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		Deoxycholic acid	Steroids and steroid derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		Mannan	Organooxygen compounds
821	MMDBm0000056	Bacteroides vulgatus	True		Acetic acid	Carboxylic acids and derivatives
821	MMDBm0000056	Bacteroides vulgatus	True		Succinic acid	Carboxylic acids and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		Biocytin	Carboxylic acids and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		L-Allothreonine	Carboxylic acids and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		Cer(d18:1/16:0)	Sphingolipids
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		Guanosine 2',3'-cyclic phosphate	Purine nucleotides
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		4-Hydroxybenzaldehyde	Organooxygen compounds
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		UDP-D-glucose	Pyrimidine nucleotides
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		N10-Formyl-THF	Pteridines and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		(S)-Propane-1,2-diol	Organooxygen compounds
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		(S)-Propane-1,2-diol	Organooxygen compounds
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		Pyrroline hydroxycarboxylic acid	Carboxylic acids and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		2',3'-Cyclic UMP	Pyrimidine nucleotides
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		Ciliatine	Organic phosphonic acids and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		L-2-Amino-3-oxobutanoic acid	Carboxylic acids and derivatives
435590	MMDBm0000057	Bacteroides vulgatus ATCC 8482	True		Deoxyribose 1-phosphate	Organooxygen compounds
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	Biocytin	Carboxylic acids and derivatives
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	Guanosine 2',3'-cyclic phosphate	Purine nucleotides
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	4-Hydroxybenzaldehyde	Organooxygen compounds
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	UDP-D-glucose	Pyrimidine nucleotides
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	N10-Formyl-THF	Pteridines and derivatives
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	(S)-Propane-1,2-diol	Organooxygen compounds
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	(S)-Propane-1,2-diol	Organooxygen compounds
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	1-Piperideine-2-carboxylic acid	Pyridines and derivatives
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	2',3'-Cyclic UMP	Pyrimidine nucleotides
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	SAICAR	Imidazole ribonucleosides and ribonucleotides
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	L-2-Amino-3-oxobutanoic acid	Carboxylic acids and derivatives
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	Deoxyribose 1-phosphate	Organooxygen compounds
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	Deoxyribose 5-phosphate	Organooxygen compounds
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	2-Methylbutyryl-CoA	Fatty Acyls
657309	MMDBm0000058	Bacteroides xylanisolvens XB1A	True	Production (export)	2-Ketobutyric acid	Keto acids and derivatives
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Glucosamine	Organooxygen compounds
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Pectin	Organooxygen compounds
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Biotin	Biotin and derivatives
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Alpha-Lactose	Organooxygen compounds
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Folic acid	Phenols
1681	MMDBm0000061	Bifidobacterium Bifidum	True		D-Galactose	Organooxygen compounds
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Mannitol	Organooxygen compounds
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Dimethylamine	Organonitrogen compounds
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Methylamine	Organonitrogen compounds
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Thiamine	Diazines
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Pyridoxine	Pyridines and derivatives
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Pyridoxamine	Pyridines and derivatives
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Pyridoxal	Pyridines and derivatives
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Adenosylcobalamin	Tetrapyrroles and derivatives
1681	MMDBm0000061	Bifidobacterium Bifidum	True		3,7-Dihydroxy-12-oxocholanoic acid	Steroids and steroid derivatives
1681	MMDBm0000061	Bifidobacterium Bifidum	True		7beta-Hydroxycholesterol	Steroids and steroid derivatives
1681	MMDBm0000061	Bifidobacterium Bifidum	True		beta-Carotene	Prenol lipids
1681	MMDBm0000061	Bifidobacterium Bifidum	True		3,4-Dihydroxyhydrocinnamic acid	Phenylpropanoic acids
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Dihydroferulic acid	Phenylpropanoic acids
1681	MMDBm0000061	Bifidobacterium Bifidum	True		Lithocholic acid glycine conjugate	Steroids and steroid derivatives
1681	MMDBm0000061	Bifidobacterium Bifidum	True		L-Xylulose	Organooxygen compounds
1680	MMDBm0000062	Bifidobacterium adolescentis	True		D-Maltose	Organooxygen compounds
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Isomaltose	Organooxygen compounds
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Cellobiose	Organooxygen compounds
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Lithocholyltaurine	Steroids and steroid derivatives
1680	MMDBm0000062	Bifidobacterium adolescentis	True		gamma-Aminobutyric acid	Carboxylic acids and derivatives
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Riboflavin	Pteridines and derivatives
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Biotin	Biotin and derivatives
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Alpha-Lactose	Organooxygen compounds
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Folic acid	Phenols
1680	MMDBm0000062	Bifidobacterium adolescentis	True		D-Galactose	Organooxygen compounds
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Dimethylamine	Organonitrogen compounds
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Methylamine	Organonitrogen compounds
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Pyridoxine	Pyridines and derivatives
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Pyridoxamine	Pyridines and derivatives
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Pyridoxal	Pyridines and derivatives
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Cer(d18:1/16:0)	Sphingolipids
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Deoxycholylglycine	Steroids and steroid derivatives
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Deoxycholylalanine	
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Deoxycholylglutamic acid	
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Chenodeoxycholylglycine	Steroids and steroid derivatives
1680	MMDBm0000062	Bifidobacterium adolescentis	True		Chenodeoxycholylalanine	Steroids and steroid derivatives
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		Biocytin	Carboxylic acids and derivatives
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		Guanosine 2',3'-cyclic phosphate	Purine nucleotides
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		4-Hydroxybenzaldehyde	Organooxygen compounds
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		UDP-D-glucose	Pyrimidine nucleotides
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		N10-Formyl-THF	Pteridines and derivatives
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		(S)-Propane-1,2-diol	Organooxygen compounds
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		(S)-Propane-1,2-diol	Organooxygen compounds
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		L-2-Amino-3-oxobutanoic acid	Carboxylic acids and derivatives
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		Deoxyribose 5-phosphate	Organooxygen compounds
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		2-Methylbutyryl-CoA	Fatty Acyls
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		Cis-2-Methylaconitate	Carboxylic acids and derivatives
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		2-Ketobutyric acid	Keto acids and derivatives
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		2-Phospho-D-glyceric acid	Organooxygen compounds
367928	MMDBm0000064	Bifidobacterium adolescentis ATCC 15703	True		Phosphoglycolic acid	Organic phosphoric acids and derivatives
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		Hydrogen Ion	Other non-metal organides
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		Adenosine-GDP-cobinamide	Purine nucleotides
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		O-Acetyl-L-serine	Carboxylic acids and derivatives
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		3-Carboxy-3-hydroxy-4-methylpentanoate	Fatty Acyls
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		Acetyl phosphate	Organic phosphoric acids and derivatives
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		Reduced FMN	Flavin nucleotides
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		TG(18:4(6Z,9Z,12Z,15Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	Glycerolipids
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate	Organic phosphoric acids and derivatives
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		3-(Imidazol-4-yl)-2-oxopropyl phosphate	Organic phosphoric acids and derivatives
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		3-Carboxy-2-hydroxy-4-methylpentanoate	Fatty Acyls
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		3-Carboxy-4-methyl-2-oxopentanoate	Keto acids and derivatives
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		2-Isopropylmaleate	Fatty Acyls
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		L-Arogenate	Carboxylic acids and derivatives
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		1-(5-Phosphoribosyl)-AMP	Purine nucleotides
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		(R)-2,3-Dihydroxy-3-methylpentanoate	Fatty Acyls
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		Cobalt	Homogeneous transition metal compounds
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		Copper	Homogeneous transition metal compounds
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		LL-2,6-Diaminoheptanedioate	Carboxylic acids and derivatives
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		2,3-Dihydrodipicolinate	Carboxylic acids and derivatives
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		2,3,4,5-Tetrahydrodipicolinate	Carboxylic acids and derivatives
302911	MMDBm0000065	Bifidobacterium animalis subsp. lactis	True		Dihydropteroate	Pteridines and derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		Biocytin	Carboxylic acids and derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		4-Hydroxybenzaldehyde	Organooxygen compounds
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		UDP-D-glucose	Pyrimidine nucleotides
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		N10-Formyl-THF	Pteridines and derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		(S)-Propane-1,2-diol	Organooxygen compounds
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		2',3'-Cyclic UMP	Pyrimidine nucleotides
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		L-2-Amino-3-oxobutanoic acid	Carboxylic acids and derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		2-Methylbutyryl-CoA	Fatty Acyls
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		2-Ketobutyric acid	Keto acids and derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		2-Phospho-D-glyceric acid	Organooxygen compounds
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		Phosphoglycolic acid	Organic phosphoric acids and derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		4-Hydroxyphenylpyruvic acid	Benzene and substituted derivatives
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		3'-AMP	Ribonucleoside 3'-phosphates
484020	MMDBm0000066	Bifidobacterium bifidum BGN4	True		alpha-Ketoisovaleric acid	Keto acids and derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		Biocytin	Carboxylic acids and derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		4-Hydroxybenzaldehyde	Organooxygen compounds
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		UDP-D-glucose	Pyrimidine nucleotides
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		N10-Formyl-THF	Pteridines and derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		(S)-Propane-1,2-diol	Organooxygen compounds
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		(S)-Propane-1,2-diol	Organooxygen compounds
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		2',3'-Cyclic UMP	Pyrimidine nucleotides
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		SAICAR	Imidazole ribonucleosides and ribonucleotides
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		L-2-Amino-3-oxobutanoic acid	Carboxylic acids and derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		2-Methylbutyryl-CoA	Fatty Acyls
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		2-Ketobutyric acid	Keto acids and derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		2-Phospho-D-glyceric acid	Organooxygen compounds
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		Phosphoglycolic acid	Organic phosphoric acids and derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		4-Hydroxyphenylpyruvic acid	Benzene and substituted derivatives
702459	MMDBm0000067	Bifidobacterium bifidum PRL2010	True		3'-AMP	Ribonucleoside 3'-phosphates
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		Biocytin	Carboxylic acids and derivatives
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		PC(18:0/20:3(5Z,8Z,11Z))	Glycerophospholipids
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	Glycerophospholipids
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		Cytidine 2',3'-cyclic phosphate	Carboxylic acids and derivatives
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		4-Hydroxybenzaldehyde	Organooxygen compounds
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		Methyl-4-hydroxybenzoate sulfate	Organic sulfuric acids and derivatives
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		UDP-D-glucose	Pyrimidine nucleotides
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		N10-Formyl-THF	Pteridines and derivatives
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		(S)-Propane-1,2-diol	Organooxygen compounds
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		3-phospho-D-glyceroyl phosphate	Organic phosphoric acids and derivatives
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		1-Pyrroline-5-carboxylic acid	Carboxylic acids and derivatives
883062	MMDBm0000068	Bifidobacterium bifidum S17	True		2',3'-Cyclic UMP	Pyrimidine nucleotides
